Time,Total,livingroom,kitchen,bathroom,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_5,bedroom_6,costOfPower,solarPanels,solarSavings,TotalExSolar
14-05-2021 18:37:27,778.4042930258315,101.4,149.64484304932733,186.72645739910314,76.45291479820628,69.209865470852,68.38116591928251,42.55156950672646,42.55156950672646,42.55156950672646,0.25641,1.0656621311190306,0.27324642704023067,779.4699551569505
14-05-2021 18:38:27,778.4042930258315,101.4,149.64484304932733,186.72645739910314,76.45291479820628,69.209865470852,68.38116591928251,42.55156950672646,42.55156950672646,42.55156950672646,0.25641,1.0656621311190306,0.27324642704023067,779.4699551569505
14-05-2021 18:39:28,778.4042930258315,101.4,149.64484304932733,186.72645739910314,76.45291479820628,69.209865470852,68.38116591928251,42.55156950672646,42.55156950672646,42.55156950672646,0.25641,1.0656621311190306,0.27324642704023067,779.4699551569505
14-05-2021 18:40:28,778.5000137076461,101.4,149.64484304932733,186.72645739910314,76.45291479820628,69.209865470852,68.38116591928251,42.55156950672646,42.55156950672646,42.55156950672646,0.25641,0.9699414493044367,0.24870268701615064,779.4699551569505
14-05-2021 18:41:27,778.5000137076461,101.4,149.64484304932733,186.72645739910314,76.45291479820628,69.209865470852,68.38116591928251,42.55156950672646,42.55156950672646,42.55156950672646,0.25641,0.9699414493044367,0.24870268701615064,779.4699551569505
14-05-2021 18:42:27,778.5000137076461,101.4,149.64484304932733,186.72645739910314,76.45291479820628,69.209865470852,68.38116591928251,42.55156950672646,42.55156950672646,42.55156950672646,0.25641,0.9699414493044367,0.24870268701615064,779.4699551569505
14-05-2021 18:43:28,778.5000137076461,101.4,149.64484304932733,186.72645739910314,76.45291479820628,69.209865470852,68.38116591928251,42.55156950672646,42.55156950672646,42.55156950672646,0.25641,0.9699414493044367,0.24870268701615064,779.4699551569505
14-05-2021 18:44:27,778.5000137076461,101.4,149.64484304932733,186.72645739910314,76.45291479820628,69.209865470852,68.38116591928251,42.55156950672646,42.55156950672646,42.55156950672646,0.25641,0.9699414493044367,0.24870268701615064,779.4699551569505
14-05-2021 18:45:28,778.5000137076461,101.4,149.64484304932733,186.72645739910314,76.45291479820628,69.209865470852,68.38116591928251,42.55156950672646,42.55156950672646,42.55156950672646,0.25641,0.9699414493044367,0.24870268701615064,779.4699551569505
14-05-2021 18:46:28,778.5000137076461,101.4,149.64484304932733,186.72645739910314,76.45291479820628,69.209865470852,68.38116591928251,42.55156950672646,42.55156950672646,42.55156950672646,0.25641,0.9699414493044367,0.24870268701615064,779.4699551569505
14-05-2021 18:47:28,778.5000137076461,101.4,149.64484304932733,186.72645739910314,76.45291479820628,69.209865470852,68.38116591928251,42.55156950672646,42.55156950672646,42.55156950672646,0.25641,0.9699414493044367,0.24870268701615064,779.4699551569505
14-05-2021 18:48:27,778.5000137076461,101.4,149.64484304932733,186.72645739910314,76.45291479820628,69.209865470852,68.38116591928251,42.55156950672646,42.55156950672646,42.55156950672646,0.25641,0.9699414493044367,0.24870268701615064,779.4699551569505
14-05-2021 18:49:28,429.2451930798436,99.0,9.645,210.045,39.14798206278026,38.34080717488789,33.90134529147982,0.045,0.045,0.045,0.25641,0.9699414493044367,0.24870268701615064,430.21513452914803
14-05-2021 18:50:28,429.3399794167498,99.0,9.645,210.045,39.14798206278026,38.34080717488789,33.90134529147982,0.045,0.045,0.045,0.25641,0.8751551123982143,0.22439852237002617,430.21513452914803
14-05-2021 18:51:27,429.3399794167498,99.0,9.645,210.045,39.14798206278026,38.34080717488789,33.90134529147982,0.045,0.045,0.045,0.25641,0.8751551123982143,0.22439852237002617,430.21513452914803
14-05-2021 18:52:27,369.3399794167498,99.0,9.645,150.045,39.14798206278026,38.34080717488789,33.90134529147982,0.045,0.045,0.045,0.25641,0.8751551123982143,0.22439852237002617,370.21513452914803
14-05-2021 18:53:29,369.3399794167498,99.0,9.645,150.045,39.14798206278026,38.34080717488789,33.90134529147982,0.045,0.045,0.045,0.25641,0.8751551123982143,0.22439852237002617,370.21513452914803
14-05-2021 18:54:28,369.3399794167498,99.0,9.645,150.045,39.14798206278026,38.34080717488789,33.90134529147982,0.045,0.045,0.045,0.25641,0.8751551123982143,0.22439852237002617,370.21513452914803
